id	id_documento	token	classificacao
1282	2	##e	O
1283	2	##gra	O
1284	2	do	O
1285	2	posicionamento	O
1286	2	da	O
1287	2	Novo	B-ORGANIZACAO
1288	2	##nor	B-ORGANIZACAO
1289	2	sobre	O
1290	2	o	O
1291	2	tema	O
1292	2	:	O
1293	2	A	O
1294	2	companhia	O
1295	2	,	O
1296	2	por	O
1297	2	meio	O
1298	2	dos	O
1299	2	seus	O
1300	2	advogados	O
1301	2	,	O
1302	2	avalia	O
1303	2	o	O
1304	2	teor	O
1305	2	do	O
1306	2	anúncio	O
1307	2	realizado	O
1308	2	pela	O
1309	2	Fis	B-ORGANIZACAO
1310	2	##cal	B-ORGANIZACAO
1311	2	##ía	B-ORGANIZACAO
1312	2	colomb	I-ORGANIZACAO
1313	2	##iana	I-ORGANIZACAO
1314	2	hoje	B-TEMPO
1315	2	,	O
1316	2	de	O
1317	2	que	O
1318	2	pretende	O
1319	2	##ria	O
1320	2	iniciar	O
1321	2	um	O
1322	2	procedimento	O
1323	2	para	O
1324	2	imp	O
1325	2	##uta	O
1326	2	##r	O
1327	2	fatos	O
1328	2	supostamente	O
1329	2	del	O
1330	2	##itu	O
1331	2	##osos	O
1332	2	a	O
1333	2	colaboradores	O
1334	2	vincul	O
1335	2	##ados	O
1336	2	à	O
1337	2	empresa	O
1338	2	[SEP]	O
1339	2	[CLS]	O
1340	2	Tais	O
1341	2	fatos	O
1342	2	coincid	O
1343	2	##iria	O
1344	2	##m	O
1345	2	com	O
1346	2	os	O
1347	2	já	O
1348	2	relatado	O
1349	2	##s	O
1350	2	pela	O
1351	2	companhia	O
1352	2	e	O
1353	2	pelos	O
1354	2	colaboradores	O
1355	2	em	O
1356	2	acordos	O
1357	2	e	O
1358	2	outros	O
1359	2	procedimentos	O
1360	2	de	O
1361	2	cooperação	O
1362	2	realizados	O
1363	2	desde	O
1364	2	2016	B-TEMPO
1365	2	perante	O
1366	2	autoridades	O
1367	2	de	O
1368	2	diversas	O
1369	2	juris	O
1370	2	##dições	O
1371	2	,	O
1372	2	inclusive	O
1373	2	os	O
1374	2	Estados	B-LOCAL
1375	2	Unidos	I-LOCAL
1376	2	,	O
1377	2	Brasil	B-LOCAL
1378	2	e	O
1379	2	Colômbia	B-LOCAL
1380	2	[SEP]	O
1381	2	[CLS]	O
1382	2	Por	O
1383	2	essa	O
1384	2	razão	O
1385	2	,	O
1386	2	as	O
1387	2	análises	O
1388	2	apontam	O
1389	2	para	O
1390	2	um	O
1391	2	cenário	O
1392	2	de	O
1393	2	potencial	O
1394	2	ilegal	O
1395	2	##idade	O
1396	2	de	O
1397	2	iniciativas	O
1398	2	de	O
1399	2	pers	O
1400	2	##ecução	O
1401	2	a	O
1402	2	colaboradores	O
1403	2	e	O
1404	2	de	O
1405	2	violação	O
1406	2	a	O
1407	2	compromissos	O
1408	2	de	O
1409	2	limitação	O
1410	2	do	O
1411	2	uso	O
1412	2	das	O
1413	2	provas	O
1414	2	obtidas	O
1415	2	em	O
1416	2	contexto	O
1417	2	de	O
1418	2	colaboração	O
1419	2	ou	O
1420	2	cooperação	O
1421	2	internacional	O
1422	2	[SEP]	O
1423	2	[CLS]	O
1424	2	Estão	O
1425	2	sendo	O
1426	2	avalia	O
1427	2	##das	O
1428	2	as	O
1429	2	medidas	O
1430	2	a	O
1431	2	serem	O
1432	2	tomadas	O
1433	2	para	O
1434	2	proteção	O
1435	2	dos	O
1436	2	direitos	O
1437	2	das	O
1438	2	pessoas	O
1439	2	e	O
1440	2	da	O
1441	2	companhia	O
1442	2	[SEP]	O
1443	3	[CLS]	O
1444	3	Lí	O
1445	3	##deres	O
1446	3	da	O
1447	3	direita	O
1448	3	no	O
1449	3	Brasil	B-LOCAL
1450	3	acreditam	O
1451	3	que	O
1452	3	o	O
1453	3	ex	O
1454	3	-	O
1455	3	presidente	O
1456	3	Jair	B-PESSOA
1457	3	Bols	I-PESSOA
1458	3	##ona	I-PESSOA
1459	3	##ro	I-PESSOA
1460	3	(	O
1461	3	P	B-ORGANIZACAO
1462	3	##L	B-ORGANIZACAO
1463	3	)	O
1464	3	continuar	O
1465	3	##á	O
1466	3	sendo	O
1467	3	uma	O
1468	3	figura	O
1469	3	importante	O
1470	3	na	O
1471	3	política	O
1472	3	do	O
1473	3	país	O
1474	3	mesmo	O
1475	3	depois	O
1476	3	de	O
1477	3	ficar	O
1478	3	ine	O
1479	3	##le	O
1480	3	##g	O
1481	3	##ível	O
1482	3	por	O
1483	3	oito	B-TEMPO
1484	3	anos	I-TEMPO
1485	3	após	O
1486	3	condenação	O
1487	3	no	O
1488	3	Tribunal	B-ORGANIZACAO
1489	3	Superior	I-ORGANIZACAO
1490	3	Eleitoral	I-ORGANIZACAO
1491	3	(	O
1492	3	T	B-ORGANIZACAO
1493	3	##SE	B-ORGANIZACAO
1494	3	)	O
1495	3	[SEP]	O
1496	3	[CLS]	O
1497	3	As	O
1498	3	informações	O
1499	3	são	O
1500	3	da	O
1501	3	ân	O
1502	3	##cor	O
1503	3	##a	O
1504	3	da	O
1505	3	CN	B-ORGANIZACAO
1506	3	##N	B-ORGANIZACAO
1507	3	Ra	B-PESSOA
1508	3	##quel	B-PESSOA
1509	3	Land	I-PESSOA
1510	3	##im	I-PESSOA
1511	3	[SEP]	O
1512	3	[CLS]	O
1513	3	Eles	O
1514	3	afirmam	O
1515	3	que	O
1516	3	o	O
1517	3	ex	O
1518	3	-	O
1519	3	manda	O
1520	3	##tário	O
1521	3	ainda	O
1522	3	tem	O
1523	3	um	O
1524	3	grande	O
1525	3	apoio	O
1526	3	popular	O
1527	3	e	O
1528	3	que	O
1529	3	será	O
1530	3	um	O
1531	3	cabo	O
1532	3	eleitoral	O
1533	3	val	O
1534	3	##ioso	O
1535	3	para	O
1536	3	qualquer	O
1537	3	candidato	O
1538	3	que	O
1539	3	ele	O
1540	3	apo	O
1541	3	##ie	O
1542	3	nas	O
1543	3	eleições	O
1544	3	de	O
1545	3	202	B-TEMPO
1546	3	##6	B-TEMPO
1547	3	[SEP]	O
1548	3	[CLS]	O
1549	3	Para	O
1550	3	eles	O
1551	3	,	O
1552	3	o	O
1553	3	caso	O
1554	3	da	O
1555	3	suposta	O
1556	3	venda	O
1557	3	de	O
1558	3	presentes	O
1559	3	recebidos	O
1560	3	de	O
1561	3	autoridades	O
1562	3	estrangeiras	O
1563	3	não	O
1564	3	terá	O
1565	3	grande	O
1566	3	impacto	O
1567	3	na	O
1568	3	popularidade	O
1569	3	de	O
1570	3	Bols	B-PESSOA
1571	3	##ona	B-PESSOA
1572	3	##ro	B-PESSOA
1573	3	[SEP]	O
1574	3	[CLS]	O
1575	3	A	O
1576	3	avaliação	O
1577	3	é	O
1578	3	de	O
1579	3	que	O
1580	3	um	O
1581	3	escândalo	O
1582	3	de	O
1583	3	corrupção	O
1584	3	como	O
1585	3	esse	O
1586	3	seria	O
1587	3	av	O
1588	3	##assa	O
1589	3	##lado	O
1590	3	##r	O
1591	3	para	O
1592	3	qualquer	O
1593	3	político	O
1594	3	,	O
1595	3	menos	O
1596	3	para	O
1597	3	líderes	O
1598	3	popul	O
1599	3	##istas	O
1600	3	como	O
1601	3	Bols	B-PESSOA
1602	3	##ona	B-PESSOA
1603	3	##ro	B-PESSOA
1604	3	ou	O
1605	3	o	O
1606	3	atual	O
1607	3	presidente	O
1608	3	,	O
1609	3	Luiz	B-PESSOA
1610	3	Inácio	I-PESSOA
1611	3	Lula	I-PESSOA
1612	3	da	I-PESSOA
1613	3	Silva	I-PESSOA
1614	3	(	O
1615	3	PT	B-ORGANIZACAO
1616	3	)	O
1617	3	[SEP]	O
1618	3	[CLS]	O
1619	3	A	O
1620	3	sensação	O
1621	3	da	O
1622	3	base	O
1623	3	de	O
1624	3	eleitores	O
1625	3	mais	O
1626	3	próxima	O
1627	3	de	O
1628	3	políticos	O
1629	3	popul	O
1630	3	##istas	O
1631	3	como	O
1632	3	eles	O
1633	3	é	O
1634	3	de	O
1635	3	que	O
1636	3	o	O
1637	3	político	O
1638	3	“	O
1639	3	é	O
1640	3	um	O
1641	3	de	O
1642	3	nós	O
1643	3	”	O
1644	3	[SEP]	O
1645	3	[CLS]	O
1646	3	Situ	O
1647	3	##ação	O
1648	3	semelhante	O
1649	3	ocorreu	O
1650	3	com	O
1651	3	Lula	B-PESSOA
1652	3	nos	O
1653	3	casos	O
1654	3	do	O
1655	3	Men	B-OPERACAO
1656	3	##sal	B-OPERACAO
1657	3	##ão	B-OPERACAO
1658	3	e	O
1659	3	do	O
1660	3	Petro	B-OPERACAO
1661	3	##l	B-OPERACAO
1662	3	##ão	B-OPERACAO
1663	3	[SEP]	O
1664	3	[CLS]	O
1665	3	Ele	O
1666	3	teria	O
1667	3	sido	O
1668	3	“	O
1669	3	perdo	O
1670	3	##ado	O
1671	3	”	O
1672	3	por	O
1673	3	sua	O
1674	3	base	O
1675	3	eleitoral	O
1676	3	mais	O
1677	3	fiel	O
1678	3	[SEP]	O
1679	3	[CLS]	O
1680	3	No	O
1681	3	caso	O
1682	3	de	O
1683	3	Bols	B-PESSOA
1684	3	##ona	B-PESSOA
1685	3	##ro	B-PESSOA
1686	3	,	O
1687	3	embora	O
1688	3	ele	O
1689	3	tenha	O
1690	3	se	O
1691	3	apresentado	O
1692	3	como	O
1693	3	anti	O
1694	3	##pol	O
1695	3	##ítico	O
1696	3	e	O
1697	3	antic	O
1698	3	##orr	O
1699	3	##up	O
1700	3	##ção	O
1701	3	,	O
1702	3	a	O
1703	3	base	O
1704	3	dele	O
1705	3	vai	O
1706	3	sempre	O
1707	3	achar	O
1708	3	uma	O
1709	3	descul	O
1710	3	##pa	O
1711	3	para	O
1712	3	perdo	O
1713	3	##á	O
1714	3	-	O
1715	3	lo	O
1716	3	e	O
1717	3	seguir	O
1718	3	##em	O
1719	3	apoiando	O
1720	3	-	O
1721	3	o	O
1722	3	,	O
1723	3	disseram	O
1724	3	os	O
1725	3	líderes	O
1726	3	de	O
1727	3	direita	O
1728	3	[SEP]	O
1729	4	[CLS]	O
1730	4	O	O
1731	4	ministro	O
1732	4	da	O
1733	4	Justiça	O
1734	4	e	O
1735	4	Segurança	O
1736	4	Pública	O
1737	4	,	O
1738	4	Flávio	B-PESSOA
1739	4	Din	I-PESSOA
1740	4	##o	I-PESSOA
1741	4	,	O
1742	4	usou	O
1743	4	as	O
1744	4	redes	O
1745	4	sociais	O
1746	4	nesta	O
1747	4	sexta	B-TEMPO
1748	4	-	I-TEMPO
1749	4	feira	I-TEMPO
1750	4	(	O
1751	4	11	B-TEMPO
1752	4	)	O
1753	4	para	O
1754	4	falar	O
1755	4	sobre	O
1756	4	corrupção	O
1757	4	e	O
1758	4	lavagem	O
1759	4	de	O
1760	4	dinheiro	O
1761	4	com	O
1762	4	compra	O
1763	4	e	O
1764	4	venda	O
1765	4	jo	O
1766	4	##ias	O
1767	4	[SEP]	O
1768	4	[CLS]	O
1769	4	“	O
1770	4	Há	O
1771	4	muitos	O
1772	4	estudos	O
1773	4	que	O
1774	4	mostram	O
1775	4	que	O
1776	4	compra	O
1777	4	e	O
1778	4	venda	O
1779	4	de	O
1780	4	jo	O
1781	4	##ias	O
1782	4	é	O
1783	4	um	O
1784	4	caminho	O
1785	4	clássico	O
1786	4	de	O
1787	4	corrupção	O
1788	4	e	O
1789	4	lavagem	O
1790	4	de	O
1791	4	dinheiro	O
1792	4	[SEP]	O
1793	4	[CLS]	O
1794	4	Muitos	O
1795	4	ve	O
1796	4	##em	O
1797	4	como	O
1798	4	um	O
1799	4	crime	O
1800	4	“	O
1801	4	seguro	O
1802	4	”	O
1803	4	,	O
1804	4	que	O
1805	4	ficar	O
1806	4	##á	O
1807	4	escondido	O
1808	4	para	O
1809	4	sempre	O
1810	4	[SEP]	O
1811	4	[CLS]	O
1812	4	Por	O
1813	4	isso	O
1814	4	,	O
1815	4	é	O
1816	4	essencial	O
1817	4	sempre	O
1818	4	investigar	O
1819	4	o	O
1820	4	assunto	O
1821	4	,	O
1822	4	quando	O
1823	4	há	O
1824	4	indícios	O
1825	4	de	O
1826	4	ilegal	O
1827	4	##idades	O
1828	4	”	O
1829	4	,	O
1830	4	escreveu	O
1831	4	[SEP]	O
1832	4	[CLS]	O
1833	4	Nesta	B-TEMPO
1834	4	manhã	I-TEMPO
1835	4	,	O
1836	4	a	O
1837	4	Polícia	B-ORGANIZACAO
1838	4	Federal	I-ORGANIZACAO
1839	4	(	O
1840	4	P	B-ORGANIZACAO
1841	4	##F	B-ORGANIZACAO
1842	4	)	O
1843	4	cump	O
1844	4	##re	O
1845	4	mandado	O
1846	4	##s	O
1847	4	de	O
1848	4	busca	O
1849	4	e	O
1850	4	apre	O
1851	4	##ensão	O
1852	4	contra	O
1853	4	o	O
1854	4	general	O
1855	4	Mauro	B-PESSOA
1856	4	César	I-PESSOA
1857	4	C	I-PESSOA
1858	4	##id	I-PESSOA
1859	4	,	O
1860	4	pai	O
1861	4	do	O
1862	4	tenente	O
1863	4	-	O
1864	4	coronel	O
1865	4	Mauro	B-PESSOA
1866	4	C	I-PESSOA
1867	4	##id	I-PESSOA
1868	4	,	O
1869	4	ex	O
1870	4	-	O
1871	4	ajuda	O
1872	4	##nte	O
1873	4	de	O
1874	4	ordens	O
1875	4	de	O
1876	4	Jair	B-PESSOA
1877	4	Bols	I-PESSOA
1878	4	##ona	I-PESSOA
1879	4	##ro	I-PESSOA
1880	4	(	O
1881	4	P	B-ORGANIZACAO
1882	4	##L	B-ORGANIZACAO
1883	4	)	O
1884	4	,	O
1885	4	em	O
1886	4	Brasília	B-LOCAL
1887	4	[SEP]	O
1888	4	[CLS]	O
1889	4	Segundo	O
1890	4	a	O
1891	4	P	B-ORGANIZACAO
1892	4	##F	B-ORGANIZACAO
1893	4	,	O
1894	4	o	O
1895	4	militar	O
1896	4	e	O
1897	4	outros	O
1898	4	integrantes	O
1899	4	do	O
1900	4	governo	O
1901	4	investi	O
1902	4	##gados	O
1903	4	são	O
1904	4	suspeito	O
1905	4	##s	O
1906	4	de	O
1907	4	utilizar	O
1908	4	a	O
1909	4	estrutura	O
1910	4	do	O
1911	4	Estado	O
1912	4	brasileiro	O
1913	4	para	O
1914	4	desvia	O
1915	4	##r	O
1916	4	bens	O
1917	4	de	O
1918	4	alto	O
1919	4	valor	O
1920	4	patrim	O
1921	4	##onial	O
1922	4	,	O
1923	4	entregues	O
1924	4	de	O
1925	4	presente	O
1926	4	por	O
1927	4	autoridades	O
1928	4	estrangeiras	O
1929	4	em	O
1930	4	missões	O
1931	4	oficiais	O
1932	4	a	O
1933	4	representantes	O
1934	4	do	O
1935	4	Estado	O
1936	4	brasileiro	O
1937	4	,	O
1938	4	por	O
1939	4	meio	O
1940	4	da	O
1941	4	venda	O
1942	4	desses	O
1943	4	itens	O
1944	4	em	O
1945	4	países	O
1946	4	do	O
1947	4	exterior	O
1948	4	[SEP]	O
1949	4	[CLS]	O
1950	4	A	O
1951	4	investigação	O
1952	4	apontou	O
1953	4	,	O
1954	4	até	O
1955	4	o	O
1956	4	momento	O
1957	4	,	O
1958	4	que	O
1959	4	os	O
1960	4	valores	O
1961	4	obtidos	O
1962	4	dessas	O
1963	4	vendas	O
1964	4	ilegais	O
1965	4	foram	O
1966	4	convertido	O
1967	4	##s	O
1968	4	em	O
1969	4	dinheiro	O
1970	4	em	O
1971	4	espécie	O
1972	4	e	O
1973	4	ingressar	O
1974	4	##am	O
1975	4	no	O
1976	4	patrimônio	O
1977	4	pessoal	O
1978	4	dos	O
1979	4	investi	O
1980	4	##gados	O
1981	4	[SEP]	O
1982	4	[CLS]	O
1983	4	A	O
1984	4	P	B-ORGANIZACAO
1985	4	##F	B-ORGANIZACAO
1986	4	diz	O
1987	4	que	O
1988	4	o	O
1989	4	dinheiro	O
1990	4	era	O
1991	4	recebido	O
1992	4	por	O
1993	4	meio	O
1994	4	de	O
1995	4	pessoas	O
1996	4	inter	O
1997	4	##postas	O
1998	4	e	O
1999	4	sem	O
2000	4	usar	O
2001	4	o	O
2002	4	sistema	O
2003	4	banc	O
2004	4	##ário	O
2005	4	formal	O
2006	4	,	O
2007	4	com	O
2008	4	o	O
2009	4	objetivo	O
2010	4	de	O
2011	4	ocul	O
2012	4	##tar	O
2013	4	a	O
2014	4	origem	O
2015	4	,	O
2016	4	localização	O
2017	4	e	O
2018	4	propriedade	O
2019	4	dos	O
2020	4	valores	O
2021	4	[SEP]	O
2022	5	[CLS]	O
2023	5	O	O
2024	5	delegado	O
2025	5	Reg	B-PESSOA
2026	5	##is	B-PESSOA
2027	5	Corn	I-PESSOA
2028	5	##eli	I-PESSOA
2029	5	##us	I-PESSOA
2030	5	Cel	I-PESSOA
2031	5	##e	I-PESSOA
2032	5	##gh	I-PESSOA
2033	5	##ini	I-PESSOA
2034	5	Silveira	I-PESSOA
2035	5	,	O
2036	5	titular	O
2037	5	da	O
2038	5	[UNK]	O
2039	5	Dele	B-ORGANIZACAO
2040	5	##gacia	B-ORGANIZACAO
2041	5	Inter	I-ORGANIZACAO
2042	5	##at	I-ORGANIZACAO
2043	5	##iva	I-ORGANIZACAO
2044	5	de	I-ORGANIZACAO
2045	5	Polícia	I-ORGANIZACAO
2046	5	de	O
2047	5	(	O
2048	5	D	B-ORGANIZACAO
2049	5	##IP	B-ORGANIZACAO
2050	5	)	O
2051	5	de	O
2052	5	Cara	B-LOCAL
2053	5	##uar	B-LOCAL
2054	5	##i	B-LOCAL
2055	5	,	O
2056	5	recebeu	O
2057	5	voz	O
2058	5	de	O
2059	5	prisão	O
2060	5	depois	O
2061	5	de	O
2062	5	denuncia	O
2063	5	##r	O
2064	5	,	O
2065	5	por	O
2066	5	crimes	O
2067	5	de	O
2068	5	corrupção	O
2069	5	,	O
2070	5	o	O
2071	5	juiz	O
2072	5	J	B-PESSOA
2073	5	##ânio	B-PESSOA
2074	5	Tu	I-PESSOA
2075	5	##tom	I-PESSOA
2076	5	##u	I-PESSOA
2077	5	Take	I-PESSOA
2078	5	##da	I-PESSOA
2079	5	da	O
2080	5	comarca	O
2081	5	do	O
2082	5	município	O
2083	5	.	O
2084	5	[SEP]	O
2085	5	[CLS]	O
2086	5	O	O
2087	5	caso	O
2088	5	aconteceu	O
2089	5	durante	O
2090	5	uma	O
2091	5	inspe	O
2092	5	##ção	O
2093	5	realizada	O
2094	5	na	O
2095	5	dele	O
2096	5	##gacia	O
2097	5	,	O
2098	5	que	O
2099	5	foi	O
2100	5	gravada	O
2101	5	pelo	O
2102	5	próprio	O
2103	5	delegado	O
2104	5	.	O
2105	5	[SEP]	O
2106	5	[CLS]	O
2107	5	No	O
2108	5	vídeo	O
2109	5	divulgado	O
2110	5	em	O
2111	5	redes	O
2112	5	sociais	O
2113	5	,	O
2114	5	Reg	B-PESSOA
2115	5	##is	B-PESSOA
2116	5	narra	O
2117	5	a	O
2118	5	visita	O
2119	5	da	O
2120	5	equipe	O
2121	5	do	O
2122	5	judic	O
2123	5	##iário	O
2124	5	.	O
2125	5	[SEP]	O
2126	5	[CLS]	O
2127	5	Em	O
2128	5	certo	O
2129	5	momento	O
2130	5	,	O
2131	5	ele	O
2132	5	se	O
2133	5	dirige	O
2134	5	ao	O
2135	5	juiz	O
2136	5	e	O
2137	5	diz	O
2138	5	que	O
2139	5	o	O
2140	5	den	O
2141	5	##unciou	O
2142	5	ao	O
2143	5	Ministério	B-ORGANIZACAO
2144	5	Público	I-ORGANIZACAO
2145	5	do	I-ORGANIZACAO
2146	5	Estado	I-ORGANIZACAO
2147	5	do	I-ORGANIZACAO
2148	5	Amazonas	I-ORGANIZACAO
2149	5	(	O
2150	5	MP	B-ORGANIZACAO
2151	5	##AM	B-ORGANIZACAO
2152	5	)	O
2153	5	.	O
2154	5	[SEP]	O
2155	5	[CLS]	O
2156	5	Ele	O
2157	5	afirma	O
2158	5	que	O
2159	5	o	O
2160	5	magist	O
2161	5	##rado	O
2162	5	seria	O
2163	5	“	O
2164	5	um	O
2165	5	dos	O
2166	5	maiores	O
2167	5	elementos	O
2168	5	de	O
2169	5	corrupção	O
2170	5	da	O
2171	5	cidade	O
2172	5	”	O
2173	5	.	O
2174	5	[SEP]	O
2175	5	[CLS]	O
2176	5	Na	O
2177	5	sequência	O
2178	5	,	O
2179	5	o	O
2180	5	juiz	O
2181	5	dá	O
2182	5	voz	O
2183	5	de	O
2184	5	prisão	O
2185	5	ao	O
2186	5	delegado	O
2187	5	.	O
2188	5	[SEP]	O
2189	5	[CLS]	O
2190	5	O	O
2191	5	documento	O
2192	5	ao	O
2193	5	qual	O
2194	5	o	O
2195	5	delegado	O
2196	5	se	O
2197	5	refere	O
2198	5	,	O
2199	5	contendo	O
2200	5	a	O
2201	5	denúncia	O
2202	5	protocol	O
2203	5	##ada	O
2204	5	no	O
2205	5	MP	B-ORGANIZACAO
2206	5	,	O
2207	5	acus	O
2208	5	##a	O
2209	5	o	O
2210	5	juiz	O
2211	5	de	O
2212	5	facilitar	O
2213	5	a	O
2214	5	entrada	O
2215	5	de	O
2216	5	um	O
2217	5	telefone	O
2218	5	em	O
2219	5	estabelecimento	O
2220	5	prision	O
2221	5	##al	O
2222	5	.	O
2223	5	[SEP]	O
2224	5	[CLS]	O
2225	5	Segundo	O
2226	5	o	O
2227	5	relato	O
2228	5	,	O
2229	5	um	O
2230	5	preso	O
2231	5	em	O
2232	5	posse	O
2233	5	de	O
2234	5	um	O
2235	5	celular	O
2236	5	alegou	O
2237	5	ao	O
2238	5	delegado	O
2239	5	que	O
2240	5	fazia	O
2241	5	“	O
2242	5	serviços	O
2243	5	”	O
2244	5	para	O
2245	5	o	O
2246	5	juiz	O
2247	5	,	O
2248	5	na	O
2249	5	casa	O
2250	5	dele	O
2251	5	,	O
2252	5	e	O
2253	5	por	O
2254	5	isso	O
2255	5	estava	O
2256	5	com	O
2257	5	aparelho	O
2258	5	.	O
2259	5	[SEP]	O
2260	5	[CLS]	O
2261	5	A	O
2262	5	denúncia	O
2263	5	também	O
2264	5	acus	O
2265	5	##a	O
2266	5	o	O
2267	5	magist	O
2268	5	##rado	O
2269	5	de	O
2270	5	favore	O
2271	5	##cimento	O
2272	5	pessoal	O
2273	5	e	O
2274	5	facil	O
2275	5	##itação	O
2276	5	de	O
2277	5	fuga	O
2278	5	de	O
2279	5	presos	O
2280	5	.	O
2281	5	[SEP]	O
2282	5	[CLS]	O
2283	5	Um	O
2284	5	trecho	O
2285	5	do	O
2286	5	documento	O
2287	5	diz	O
2288	5	que	O
2289	5	“	O
2290	5	o	O
2291	5	delegado	O
2292	5	ouviu	O
2293	5	de	O
2294	5	diversas	O
2295	5	pessoas	O
2296	5	que	O
2297	5	a	O
2298	5	cidade	O
2299	5	vivia	O
2300	5	um	O
2301	5	ciclo	O
2302	5	de	O
2303	5	violência	O
2304	5	:	O
2305	5	havia	O
2306	5	muitos	O
2307	5	fur	O
2308	5	##tos	O
2309	5	e	O
2310	5	roubo	O
2311	5	##s	O
2312	5	porque	O
2313	5	havia	O
2314	5	muitos	O
2315	5	usuários	O
2316	5	de	O
2317	5	drogas	O
2318	5	,	O
2319	5	os	O
2320	5	usuários	O
2321	5	aumenta	O
2322	5	##vam	O
2323	5	porque	O
2324	5	o	O
2325	5	tráfico	O
2326	5	estava	O
2327	5	descont	O
2328	5	##rola	O
2329	5	##do	O
2330	5	e	O
2331	5	o	O
2332	5	tráfico	O
2333	5	estava	O
2334	5	fora	O
2335	5	de	O
2336	5	controle	O
2337	5	porque	O
2338	5	o	O
2339	5	juiz	O
2340	5	da	O
2341	5	cidade	O
2342	5	sol	O
2343	5	##tava	O
2344	5	os	O
2345	5	tra	O
2346	5	##fica	O
2347	5	##ntes	O
2348	5	em	O
2349	5	troca	O
2350	5	de	O
2351	5	dinheiro	O
2352	5	.	O
2353	5	[SEP]	O
2354	5	[CLS]	O
2355	5	O	O
2356	5	denúncia	O
2357	5	prossegu	O
2358	5	##e	O
2359	5	:	O
2360	5	[SEP]	O
2361	5	[CLS]	O
2362	5	“	O
2363	5	também	O
2364	5	comenta	O
2365	5	-	O
2366	5	se	O
2367	5	que	O
2368	5	o	O
2369	5	magist	O
2370	5	##rado	O
2371	5	aprision	O
2372	5	##a	O
2373	5	e	O
2374	5	retira	O
2375	5	condições	O
2376	5	mínima	O
2377	5	##s	O
2378	5	de	O
2379	5	dignidade	O
2380	5	dos	O
2381	5	presos	O
2382	5	numa	O
2383	5	estratégia	O
2384	5	de	O
2385	5	criar	O
2386	5	dificuldades	O
2387	5	para	O
2388	5	vender	O
2389	5	facilidade	O
2390	5	##s	O
2391	5	conduz	O
2392	5	##indo	O
2393	5	os	O
2394	5	presos	O
2395	5	a	O
2396	5	buscar	O
2397	5	##em	O
2398	5	,	O
2399	5	em	O
2400	5	nome	O
2401	5	da	O
2402	5	preservação	O
2403	5	da	O
2404	5	própria	O
2405	5	saúde	O
2406	5	,	O
2407	5	conseguir	O
2408	5	decisões	O
2409	5	favoráveis	O
2410	5	do	O
2411	5	judic	O
2412	5	##iário	O
2413	5	através	O
2414	5	de	O
2415	5	corrupção	O
2416	5	”	O
2417	5	.	O
2418	5	[SEP]	O
2419	5	[CLS]	O
2420	5	Em	O
2421	5	nota	O
2422	5	,	O
2423	5	a	O
2424	5	Secretaria	B-ORGANIZACAO
2425	5	de	I-ORGANIZACAO
2426	5	Segurança	I-ORGANIZACAO
2427	5	Pública	I-ORGANIZACAO
2428	5	do	I-ORGANIZACAO
2429	5	Amazonas	I-ORGANIZACAO
2430	5	(	O
2431	5	SS	B-ORGANIZACAO
2432	5	##P	B-ORGANIZACAO
2433	5	-	I-ORGANIZACAO
2434	5	AM	I-ORGANIZACAO
2435	5	)	O
2436	5	informou	O
2437	5	que	O
2438	5	uma	O
2439	5	equipe	O
2440	5	da	O
2441	5	Corre	B-ORGANIZACAO
2442	5	##ge	B-ORGANIZACAO
2443	5	##dor	B-ORGANIZACAO
2444	5	##ia	B-ORGANIZACAO
2445	5	-	I-ORGANIZACAO
2446	5	Geral	I-ORGANIZACAO
2447	5	do	I-ORGANIZACAO
2448	5	Sistema	I-ORGANIZACAO
2449	5	de	I-ORGANIZACAO
2450	5	Segurança	I-ORGANIZACAO
2451	5	foi	O
2452	5	enviada	O
2453	5	ao	O
2454	5	município	O
2455	5	de	O
2456	5	Cara	B-LOCAL
2457	5	##uar	B-LOCAL
2458	5	##i	I-LOCAL
2459	5	,	O
2460	5	nesta	O
2461	5	quinta	B-TEMPO
2462	5	-	I-TEMPO
2463	5	feira	I-TEMPO
2464	5	(	O
2465	5	08	B-TEMPO
2466	5	/	I-TEMPO
2467	5	02	I-TEMPO
2468	5	)	O
2469	5	,	O
2470	5	para	O
2471	5	apura	O
2472	5	##r	O
2473	5	os	O
2474	5	fatos	O
2475	5	envolvendo	O
2476	5	o	O
2477	5	delegado	O
2478	5	e	O
2479	5	o	O
2480	5	juiz	O
2481	5	da	O
2482	5	comarca	O
2483	5	.	O
2484	5	[SEP]	O
2485	6	[CLS]	O
2486	6	O	O
2487	6	Supremo	B-ORGANIZACAO
2488	6	Tribunal	I-ORGANIZACAO
2489	6	Federal	I-ORGANIZACAO
2490	6	absol	O
2491	6	##veu	O
2492	6	,	O
2493	6	por	O
2494	6	unanimidade	O
2495	6	,	O
2496	6	o	O
2497	6	deputado	O
2498	6	estadual	O
2499	6	E	B-PESSOA
2500	6	##ze	B-PESSOA
2501	6	##qui	B-PESSOA
2502	6	##el	B-PESSOA
2503	6	Ferreira	I-PESSOA
2504	6	(	O
2505	6	PSDB	B-ORGANIZACAO
2506	6	)	O
2507	6	,	O
2508	6	presidente	O
2509	6	da	O
2510	6	Assembleia	B-ORGANIZACAO
2511	6	Legislativa	I-ORGANIZACAO
2512	6	do	I-ORGANIZACAO
